Anio,Mes,Codigo,Descripcion,ipc,reg_1,reg_2,reg_3,reg_4,reg_5,reg_6,reg_7,reg_8
2012,octubre,1011101,SERVICIO DE EDUCACIÓN PREPRIMARIA                                                                   ,101.41,101.41,100.96,102.00,100.36,101.12,102.00,101.07,100.17
2012,octubre,1011102,SERVICIO DE EDUCACIÓN DE PRIMARIA                                                                   ,101.14,100.99,100.95,101.84,101.24,101.21,102.04,101.72,100.96
2012,octubre,1021101,SERVICIO DE EDUCACIÓN DE LA ENSEÑANZA MEDIA                                                         ,100.88,100.92,100.51,100.82,100.51,100.99,100.74,101.20,100.42
2012,octubre,1031102,SERVICIOS DE ENSEÑANZA UNIVERSITARIA                                                                ,101.09,101.55,100.30,100.29,101.64,100.19,100.50,100.33,100.00
2012,octubre,1041101,CURSOS DE CAPACITACIÓN                                                                              ,103.29,105.33,100.16,100.43,108.60,100.10,102.27,99.08,101.91
2012,octubre,11,RESTAURANTES Y HOTELES                                                                              ,108.08,109.65,109.12,106.01,109.45,109.41,106.06,105.65,105.36
2012,octubre,1111101,DESAYUNO CONSUMIDO FUERA DEL HOGAR                                                                  ,108.52,111.43,110.98,102.20,113.19,107.52,107.92,104.15,104.99
2012,octubre,1111102,ALMUERZO CONSUMIDO FUERA DEL HOGAR                                                                  ,108.65,109.97,109.06,106.55,109.72,111.33,105.65,106.98,105.21
2012,octubre,1111103,OTRAS COMIDAS CONSUMIDAS  FUERA DEL HOGAR                                                           ,107.52,110.97,107.73,107.47,107.98,107.06,105.10,104.91,104.31
2012,octubre,1111201,PLATOS PREPARADOS PARA LLEVAR                                                                       ,109.23,113.27,119.01,100.70,102.62,111.58,105.58,100.36,121.68
2012,octubre,1111202,POLLO FRITO PARA LLEVAR                                                                             ,108.16,108.20,106.86,107.14,107.56,108.85,109.49,106.86,109.46
2012,octubre,1111203,GOLOSINAS                                                                                           ,118.23,120.42,117.97,115.38,116.11,114.92,114.82,128.37,118.00
2012,octubre,1121101,SERVICIO DE ALOJAMIENTO ESTUDIANTIL                                                                 ,97.64,96.36,110.51,100.89,100.00,100.00,101.53,100.00,100.00
2012,octubre,1121102,SERVICIO DE ALOJAMIENTO TURÍSTICO Y OTROS                                                           ,101.32,99.72,104.37,103.55,114.97,104.03,101.95,102.38,103.61
2012,octubre,12,BIENES Y SERVICIOS DIVERSOS                                                                         ,107.47,107.76,107.10,106.19,111.65,106.87,106.36,106.82,107.59
2012,octubre,1211101,SERVICIO DE PELUQUERÍA                                                                              ,103.35,103.88,105.77,101.05,110.29,107.36,98.51,103.84,102.65
2012,octubre,1211102,SERVICIO DE SALÓN DE BELLEZA                                                                        ,104.68,104.49,101.41,100.90,104.85,103.12,107.63,106.45,106.63
2012,octubre,1212101,ARTÍCULOS ELÉCTRICOS PARA EL CABELLO                                                                ,102.82,102.59,104.43,101.80,104.41,105.65,102.75,105.02,107.79
2012,octubre,1212102,MÁQUINA DE AFEITAR DESECHABLE                                                                       ,106.27,110.54,103.81,103.44,108.90,101.38,103.59,103.96,106.07
2012,octubre,1212103,ARTÍCULOS DIVERSOS PARA EL CUIDADO PERSONAL                                                         ,107.23,107.51,104.42,105.23,113.95,103.46,107.24,110.34,104.85
2012,octubre,1212201,PASTAS DENTALES                                                                                     ,109.49,114.74,107.63,104.25,111.87,106.38,104.89,109.81,103.03
2012,octubre,1212202,PAPEL HIGIÉNICO                                                                                     ,109.04,105.14,106.15,111.83,108.73,108.62,113.40,114.42,111.57
2012,octubre,1212203,JABÓN                                                                                               ,115.87,117.01,120.64,112.92,129.55,114.21,114.24,109.35,118.25
2012,octubre,1212204,PAÑALES                                                                                             ,107.11,109.33,100.98,103.74,103.24,107.41,109.16,104.05,100.00
2012,octubre,1212205,PROTECCIÓN HIGIÉNICA FEMENINA                                                                       ,109.38,110.48,106.28,108.63,112.64,108.62,108.47,109.16,105.37
2012,octubre,1212206,CHAMPÚ                                                                                              ,110.49,110.73,112.18,110.73,115.26,113.79,107.57,104.76,108.57
2012,octubre,1212301,PRODUCTOS DE BELLEZA VARIOS                                                                         ,104.72,104.52,102.97,107.42,104.31,109.22,102.86,102.59,103.14
2012,octubre,1212302,CREMAS Y MAQUILLAJE                                                                                 ,103.00,103.95,101.52,102.30,100.00,102.35,100.99,99.99,107.43
2012,octubre,1212303,COLONIAS Y PERFUMES                                                                                 ,104.51,104.62,106.38,99.84,117.50,102.52,103.83,102.85,103.95
2012,octubre,1212304,CREMAS PARA LA PIEL                                                                                 ,103.66,102.01,103.26,107.97,105.78,101.17,100.37,110.76,108.99
2012,octubre,1212305,DESODORANTES Y ANTITRANSPIRANTES                                                                    ,107.82,110.23,102.00,108.26,112.88,103.66,104.18,104.94,105.61
2012,octubre,1212306,ARTÍCULOS DE MAQUILLAJE                                                                             ,112.64,118.19,110.72,106.92,113.44,105.48,106.41,101.79,107.00
2012,octubre,1221101,JOYAS                                                                                               ,131.84,125.53,123.42,132.37,134.94,137.28,132.33,125.97,144.97
2012,octubre,1221102,RELOJ DE PULSERA                                                                                    ,106.78,109.13,104.62,107.83,109.87,101.54,101.05,103.57,102.32
2012,octubre,1222101,CARTERAS Y BOLSOS                                                                                   ,104.17,105.77,100.05,103.85,104.08,102.95,100.28,102.41,100.62
2012,octubre,1222102,ARTÍCULOS PARA EL TRANSPORTE DEL BEBÉ                                                               ,104.49,105.14,114.55,110.88,103.62,103.98,111.39,105.39,102.06
2012,octubre,1222103,"ARTÍCULOS PERSONALES DIVERSOS (LENTES DE SOL, ENCENDEDORES ETC.)                                    ",103.53,103.74,102.56,104.27,105.27,102.97,103.90,100.70,103.50
2012,octubre,1231101,SEGURO                                                                                              ,109.80,111.09,112.30,109.36,108.85,107.21,104.80,105.23,106.59
2012,octubre,1241101,CRÉDITOS DE CONSUMO (TARJETAS DE CRÉDITO)                                                           ,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38,98.38
2012,octubre,1251101,SERVICIO DE EMISIÓN DE CERTIFICADO DE TODO TIPO                                                     ,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00
2012,octubre,1251102,SERVICIO DE FOTOCOPIADO                                                                             ,107.68,109.81,101.62,99.15,100.00,102.26,104.51,99.95,110.60
2012,octubre,1251103,SERVICIO NOTARIAL                                                                                   ,102.45,101.02,112.25,104.61,103.02,101.63,101.47,100.00,100.77
2012,octubre,1251104,SERVICIO FUNERARIO                                                                                  ,102.80,101.96,101.02,107.72,107.72,102.09,102.41,100.00,103.79
2012,octubre,1251105,MANTENIMIENTO DE CONDOMINIO                                                                         ,108.05,108.05,108.05,0.00,108.05,0.00,108.05,0.00,0.00
2012,noviembre,0,INDICE GENERAL,109.27,107.47,114.80,109.24,115.48,109.78,108.59,109.54,109.68
2012,noviembre,01,ALIMENTOS Y BEBIDAS NO ALCOHÓLICAS                                                                  ,118.19,115.50,127.19,117.26,130.21,117.92,113.82,119.97,118.35
